Asignatura;Identificador;TituloIndice;Enunciado;Opciones;RespuestaCorrecta;Comentario;Anulada;Imagen;Dificultad
ANATOMIA;MIR 2002-03, P154;4. Abdomen;¿Cuál de las siguientes relaciones anatómicas del uréter izquierdo en el sexo masculino NO es correcta?:;1. Desciende por la pared posterior del abdomen apoyado en la cara anterior del músculo psoas. | 2. Cruza por delante de la arteria ilíaca primitiva o la porción inicial de la arteria ilíaca externa. | 3. Es cruzado anteriormente por los vasos colónicos izquierdos y por los vasos gonadales. | 4. Pasa por detrás del colon sigmoide. | 5. Pasa por detrás del conducto deferente.;5;--;NO;--;FACIL
ANATOMIA;MIR 2001-02, P236;4. Abdomen;La luz del colédoco alcanza normalmente su menor diámetro a nivel de uno de los siguientes segmentos:;1. Supraduodenal. | 2. Retroduodenal. | 3. Retropancreático. | 4. Terminal. | 5. Ampular.;4;--;NO;--;FACIL
ANATOMIA;MIR 2001-02, P237;4. Abdomen;Una de las siguientes arterias NO irriga el recto y el canal anal. ¿Cuál es?:;1. Arteria sacra. | 2. Arteria marginal. | 3. Arteria hemorroidal superior. | 4. Arterias hemorroidales medias. | 5. Arterias hemorroidales inferiores.;2;--;NO;--;FACIL
ANATOMIA;MIR 2000-01, P1005;4. Abdomen;F, P 206. Indique cuál de los siguientes afluentes venosos NO pertenece al sistema de la vena porta:;1. Vena mesentérica superior. | 2. Vena gastroepiploica inferior. | 3. Vena mesentérica inferior. | 4. Vena hemorroidal inferior. | 5. Vena esplénica.;4;--;NO;--;FACIL
ANATOMIA;MIR 2000-01, P236;4. Abdomen;¿Cuál de las siguientes relaciones anatómicas de la arteria renal izquierda NO es correcta?:;1. Situada por detrás y algo por encima de la vena renal izquierda. | 2. Situada por detrás y debajo del cuerpo del páncreas. | 3. Situada por detrás y debajo de vena esplénica. | 4. Se origina en la cara lateral izquierda de la aorta abdominal. | 5. Situada por detrás de la vena cava inferior.;5;--;NO;--;FACIL
ANATOMIA;MIR 2000-01, P237;4. Abdomen;¿Qué tipo de hernia hace su salida por el triángulo de la pared abdominal que está delimitado lateralmente por los vasos epigástricos, medialmente por el borde lateral del músculo recto anterior del abdomen y por el ligamento inguinal distalmente?:;1. Hernia crural. | 2. Hernia inguinal indirecta. | 3. Hernia pectínea. | 4. Hernia epigástrica. | 5. Hernia inguinal directa.;5;--;NO;--;FACIL
ANATOMIA;MIR 2000-01, P240;4. Abdomen;¿Cuál de los siguientes ligamentos NO se corresponde con aquellos que se denominan, en su conjunto, ligamentos suspensorios del hígado?:;1. Ligamento coronario. | 2. Ligamento redondo. | 3. Ligamento triangulares. | 4. Ligamento falciforme. | 5. Ligamento hepatoduodenal.;5;--;NO;--;FACIL
ANATOMIA;MIR 1998-99, P94;4. Abdomen;La positividad de la prueba de Trendelenburg es reveladora de la debilidad de:;1. El psoas ilíaco. | 2. Los rectos anteriores del abdomen. | 3. Los abductores de la cadera. | 4. El sartorio. | 5. El oblicuo mayor del abdomen.;3;--;NO;--;FACIL
ANATOMIA;MIR 2024-25, P9;5. Miembro superior;Pregunta asociada a la imagen 9. Hombre de 60 años de edad que tras dolor brusco y chasquido en hombro presenta la siguiente deformidad en el brazo. ¿Cuál es el diagnóstico más probable?:;1. Rotura de la porción larga del bíceps braquial. | 2. Rotura de la porción corta del bíceps braquial. | 3. Rotura del tendón distal del bíceps braquial. | 4. Rotura del tendón del pectoral mayor.;1;--;NO;imagenes/ANATOMIA_ordenadas_por_temas_(hasta_2025)/5._Miembro_superior/MIR_2024-25,_P9_p29_1.png;FACIL
ANATOMIA;MIR 2024-25, P202;5. Miembro superior;Hombre de 45 años que refiere desde hace 3 meses dolor en codo derecho irradiado a antebrazo, no asociado a parestesias ni sensación subjetiva de pérdida de fuerza. La intensidad del dolor va empeorando a lo largo del día, principalmente con trabajo de ordenador y con actividades deportivas. A la exploración física no se observan signos inflamatorios externos, presenta dolor a la palpación de epitróclea humeral y se reproduce su dolor al distender y resistir la musculatura flexora de antebrazo y mano. ¿Cuál de los siguientes es el diagnóstico más probable?:;1. Epicondilopatía medial. | 2. Epicondilopatía lateral. | 3. Síndrome compartimental crónico. | 4. Neuropatía cubital por atrapamiento en canal epitrócleo-olecraniano.;1;--;NO;--;MEDIO
ANATOMIA;MIR 2023-24, P29;5. Miembro superior;De las siguientes afirmaciones relacionadas con las estructuras anatómicas que forman el manguito de los rotadores, señale la correcta:;1. Los músculos que forman el manguito de los rotadores son el subescapular, el supraespinoso, el infraespinoso y el redondo mayor. | 2. Los tendones de los músculos del manguito refuerzan la cápsula fibrosa de la articulación escápulo-humeral. | 3. El músculo infraespinoso rota el brazo en dirección interna. | 4. El músculo supraespinoso ayuda a la aducción (aproximación) del brazo.;2;--;NO;--;FACIL
ANATOMIA;MIR 2023-24, P102;5. Miembro superior;Cuidadora de personas mayores de 55 años, sin antecedentes de interés, diestra, que refiere dolor y acorchamiento en cara palmar de ambas manos, peor en la derecha, con predominio nocturno, así como sensación de gran hinchazón al despertarse por las mañanas, siendo algo más intenso en los dedos 2º y 3º. No refiere ningún otro síntoma en miembros superiores ni en cuello. ¿De las siguientes, cuál es la primera sospecha diagnóstica?:;1. Espondiloartrosis cervical C5-C6. | 2. Compresión cubital epitroclear. | 3. Hernia discal cervical C6-C7. | 4. Síndrome del túnel carpiano.;4;--;NO;--;MEDIO
ANATOMIA;MIR 2016-17, P1;5. Miembro superior;Pregunta vinculada a la imagen nº 1 ¿Cuál de las siguientes afirmaciones es FALSA respecto a la estructura anatómica señalada con la flecha azul en la imagen?;1. Está inervada por el nervio mediano. | 2. Tiene como función la supinación del antebrazo. | 3. Participa en la estabilidad de la articulación radiocubital distal. | 4. Tiene su origen en el cuarto distal de la cara anterior del cúbito y su inserción en el cuarto distal de la cara anterior del radio.;2;--;NO;imagenes/ANATOMIA_ordenadas_por_temas_(hasta_2025)/5._Miembro_superior/MIR_2016-17,_P1_p30_1.png;FACIL
ANATOMIA;MIR 2016-17, P33;5. Miembro superior;¿Qué sospecharía en un paciente que tiene una dificultad para elevar lateralmente el brazo (limitación de la abducción del brazo a partir delos 30 grados) y parestesias en la porción lateral del hombro, sin dolor, y que el día anterior ha sufrido una luxación escapulohumeral?;1. Una lesión del nervio radial. | 2. Una lesión del nervio axilar (circunflejo). | 3. Una lesión del nervio musculocutáneo. | 4. Una rotura de los ligamentos escapulohumerales.;2;--;NO;--;FACIL
ANATOMIA;MIR 2012-13, P25;5. Miembro superior;Pregunta vinculada a la imagen nº 13 En la fractura que puede verse en la imagen, ¿cuál es el nervio que puede verse afectado con mayor frecuencia?;1. Nervio musculocutáneo. | 2. Nervio radial. | 3. Nervio cubital. | 4. Nervio mediano. | 5. Nervio circunflejo.;2;--;NO;imagenes/ANATOMIA_ordenadas_por_temas_(hasta_2025)/5._Miembro_superior/MIR_2012-13,_P25_p31_1.png;FACIL
ANATOMIA;MIR 2010-11, P222;5. Miembro superior;Un albañil de 31 años acude al servicio de urgencias con una tenosinovitis producida por una herida penetrante. En la exploración se objetiva que la bolsa cubital está infectada con la consiguiente necrosis tendinosa. ¿Qué tendón se verá afectado?;1. Tendón del flexor cubital del carpo | 2. Tendón del abductor largo del pulgar | 3. Tendón del flexor profundo de los dedos | 4. Tendón del flexor radial del carpo | 5. Tendón del palmar largo;3;--;NO;--;FACIL
ANATOMIA;MIR 2008-09, P88;5. Miembro superior;En una fractura de tercio medio de diáfisis de húmero, el nervio más vulnerable de lesionarse cuando existe un desplazamiento de los fragmentos es:;1. Mediano. | 2. Axial. | 3. Cubital. | 4. Radial. | 5. Safeno.;4;--;NO;--;FACIL
ANATOMIA;MIR 2007-08, P240;5. Miembro superior;Paciente de 18 años que acude a urgencias por presentar sangrado pulsátil a nivel de muñeca derecha después de corte accidental con un cristal. A su llegada a urgencias se coloca manguito de presión en brazo derecho a una presión de 120 mmHg con disminución y desaparición del sangrado. Indique cuál de las siguientes afirmaciones es correcta:;1. El sangrado es probable que sea debido a la sección de la arteria cubital localizada en el margen lateral de la muñeca. | 2. El sangrado es secundario a la sección accidental de la arteria humeral. | 3. Posiblemente la sección de la arteria radial es la causante del sangrado pulsátil. | 4. La vena cefálica, medial al tendón del músculo palmar mayor debe ser la causante del san-grado. | 5. La vena basílica es la estructura vascular más frecuentemente seccionada ante un paciente con esta sintomatología.;3;--;NO;--;MEDIO
ANATOMIA;MIR 2005-06, P88;5. Miembro superior;Si un paciente presenta imposibilidad para la flexión aislada del cuarto dedo, imposibilidad para la abducción y addución de los dedos segundo a quinto e hipoestesia de cara volar de 4º y 5º dedos, siendo el resto normal. ¿Qué estructuras anatómicas sospecharemos que estarán lesionadas?:;1. N. mediano y flexor profundo de 4º dedo. | 2. N. mediano y flexor superficial de 4º dedo. | 3. N. cubital y flexor superficial de 4º dedo. | 4. N. radial y flexor superficial de 4º dedo. | 5. N. radial y flexor profundo de 4º dedo.;3;--;NO;--;FACIL
ANATOMIA;MIR 2003-04, P158;5. Miembro superior;En la articulación escápulo-humeral, el llamado manguito de los rotadores está formado por cuatro músculos. De las secuencias citadas ¿cuál es la verdadera?:;1. Supraespinoso, Cabeza corta del Biceps braquial, Infraespinoso, Deltoides. | 2. Supraespinoso, Infraespinoso, Redondo menor, Subescapular. | 3. Deltoides, Supraespinoso, Córaco-braquial, Subescapular. | 4. Infraespinoso, Cabeza larga del Biceps braquial, Deltoides, Subescapular. | 5. Subescapular, Supraespinosos, Redondo mayor, Redondo menor.;2;--;NO;--;FACIL
ANATOMIA;MIR 2002-03, P150;5. Miembro superior;¿Cuál de las siguientes ramas arteriales NO tiene su origen en la arteria humeral?:;1. Rama humeral profunda. | 2. Rama circunfleja humeral posterior. | 3. Rama nutricia del húmero. | 4. Rama colateral cubital superior. | 5. Rama colateral cubital inferior.;2;--;NO;--;FACIL
ANATOMIA;MIR 2001-02, P240;5. Miembro superior;Mire atentamente la superficie ampliamente extendida de la palma de su mano izquierda y señale a qué nervio corresponde el territorio más extenso desde el punto de vista de la inervación sensitiva:;1. Nervio cubital. | 2. Nervio radial. | 3. Nervio mediano. | 4. Nervio cutáneo externo del antebrazo. | 5. Nervio cutáneo interno del antebrazo.;3;--;NO;--;FACIL
ANATOMIA;MIR 2000-01, P1006;5. Miembro superior;F, P 89. Un trabajador de la construcción es traído al Servicio de Urgencias tras caerle unas piezas de encofrado con bordes afilados metálicos sobre la muñeca derecha. A la exploración presenta una herida incisocontusa en la cara volar de la muñeca en su mitad cubital, sangrado profuso continuo, imposibilidad para la abducción y adducción de los dedos segundo a quinto sobre el plano de la mesa, e hipoestesia de cara volar de cuarto dedo, siendo el resto de la exploración neurovascular y tendinosa normales. Las lesiones más probables serán:;1. Sección de arteria cubital, nervio mediano y flexor superficial de cuarto dedo. | 2. Sección de plexo venoso superficial, nervio mediano y flexor superficial de cuarto dedo. | 3. Sección de plexo venoso superficial, nervio cubital y flexor superficial de cuarto dedo. | 4. Sección de plexo venoso superficial, nervio cubital y flexor profundo de cuarto dedo. | 5. Sección de arteria cubital, nervio cubital y flexor profundo de cuarto dedo.;3;--;NO;--;MEDIO
ANATOMIA;MIR 1999-2000, P208;5. Miembro superior;¿La unión de qué ramos y de qué nervios forman, en la mayoría de los casos, el plexo braquial?:;1. Los ventrales de C5, C6, C7, C8 y parte de D1. | 2. Los ventrales de C4, C5 y C6. | 3. Los ventrales de C6, C7, C8, D1 y D2. | 4. Los ventrales de C3, C4, C5, C6 y C7. | 5. Los dorsales de C5, C6, C7, C8 y parte de D1.;1;--;NO;--;FACIL
ANATOMIA;MIR 1999-2000, P205;5. Miembro superior;Un individuo participa en una pelea entre varias personas. Horas después consulta por erosiones y equimosis múltiples, heridas superficiales por arma blanca en ambas manos y déficit de extensión activa de la interfalángica distal del 4º dedo de la mano izquierda. No presenta alteraciones de sensibilidad y las radiografías son normales. ¿Cuál de las siguientes opciones diagnósticas debe considerarse en primer lugar?:;1. Lesión de la musculatura extrínseca extensora del 4º dedo. | 2. Artritis traumática de la interfalángica distal del 4º dedo. | 3. Arrancamiento de la inserción del extensor de 4º dedo en la falange distal. | 4. Arrancamiento de la inserción de los extrínsecos en la falange distal. | 5. Sección del extensor del 4º dedo a nivel de metacarpiano.;3;--;NO;--;DIFICIL
ANATOMIA;MIR 1998-99, P1003;5. Miembro superior;F, P 232. Un paciente sufre una lesión punzante en el borde cubital de la base del tercer dedo de una mano. En la exploración del mismo se aprecia déficit de flexión de la articulación interfalángica distal y anestesia de su borde cubital. Se debe sospechar:;1. Lesión del tendón flexor superficial y del nervio colateral cubital del dedo. | 2. Lesión del tendón flexor profundo y del nervio colateral cubital del dedo. | 3. Lesión de ambos tendones flexores y del nervio colateral cubital del dedo. | 4. Lesión de los tendones de la musculatura intrínseca y del nervio colateral cubital del dedo. | 5. Lesión aislada del nervio colateral cubital del dedo.;2;--;NO;--;FACIL
ANATOMIA;MIR 1995-96, P1002;5. Miembro superior;F, P 98. Por el túnel del carpo discurre uno de los siguientes elementos:;1. La arteria radial. | 2. La arteria cubital. | 3. El nervio mediano. | 4. El nervio radial. | 5. El tendón del músculo palmar menor.;3;--;NO;--;FACIL
ANATOMIA;MIR 1995-96, P1003;5. Miembro superior;F, P 99. El nervio mediano a nivel de la mano inerva a los músculos siguientes a EXCEPCION de:;1. Abductor corto del pulgar. | 2. Abductor del pulgar. | 3. Oponente del pulgar. | 4. Flexor corto del pulgar. | 5. Primero y segundo lumbricales.;2;--;NO;--;FACIL
ANATOMIA;MIR 1995-96, P166;5. Miembro superior;Un paciente con dificultad para oponer el dedo pulgar y con atrofia de la eminencia tenar, tendrá afectado uno de los siguientes nervios:;1. Cubital. | 2. Radial. | 3. Circunflejo. | 4. Mediano. | 5. Braquial cutáneo.;4;--;NO;--;FACIL
ANATOMIA;MIR 2024-25, P89;6. Miembro inferior;Jugador de baloncesto de 42 años que acude a urgencias por dolor de tres días de evolución en cara anterior de muslo derecho de tipo lancinante. Inicia el dolor tras mal gesto en flexión de la columna lumbar, presentando primero lumbalgia y después este dolor irradiado. En la exploración presenta un Lasegue invertido positivo, con un reflejo osteotendinoso rotuliano derecho 2/4. No hay déficit motor. La orientación diagnóstica más probable es:;1. Hernia discal L4-L5 migrada posterior que ocasiona una clínica de silla de montar. | 2. Hernia discal foraminal L4-L5 derecha que comprime la raíz de L4. | 3. Hernia discal foraminal L4-L5 derecha que comprime la raíz de L5. | 4. Meralgia parestésica derecha.;2;--;NO;--;MEDIO
ANATOMIA;MIR 2024-25, P91;6. Miembro inferior;Mujer de 19 años que, practicando patinaje sobreruedas, sufre un traumatismo indirecto de la rodilla derecha, con luxación de rótula tratada en urgencias. Acude a revisión 2 meses más tarde y refiere que nota dolor y sensación de inestabilidad y subluxación frecuente con la actividad física. De los siguientes elementos, señale el que NO favorece la inestabilidad fémoro-patelar:;1. Anteversión femoral. | 2. Torsión tibial interna. | 3. Genu valgo. | 4. Patela alta.;2;--;NO;--;MEDIO
ANATOMIA;MIR 2022-23, P108;6. Miembro inferior;Varón de 55 años sin antecedentes de interés que tras realizar un esfuerzo nota dolor lumbar irradiado hacia el miembro inferior derecho por la parte anterolateral del muslo y cara anterior de la rodilla. Exploración: maniobra de Lasègue positiva a 40 o, reflejo rotuliano disminuido y dificultad para la marcha de talones. ¿Cuál es el diagnóstico más probable?:;1. Hernia discal L2-L3 derecha. | 2. Hernia discal L3-L4 derecha. | 3. Hernia discal L4-L5 derecha. | 4. Hernia discal L5-S1 derecha.;3;--;NO;--;MEDIO
ANATOMIA;MIR 2018-19, P2;6. Miembro inferior;Pregunta vinculada a la imagen nº 2 Mujer de 51 años con antecedentes de tabaquismo activo, obesidad y sedentarismo. Refiere desde hace 5 meses molestias en piernas a la deambulación con sensación de pesadez. Desde hace 3 semanas asocia frialdad, dolor muscular y parestesias en la planta de los pies y tobillos que la obliga a detenerse tras recorrer algunos metros. En el estudio se realiza una angioTC abdominal y de MMII (imagen). A raíz de estos resultados, ¿cuál de las arterias NO está afectada?;1. Arteria peronea izquierda. | 2. Arteria tibial anterior izquierda. | 3. Arteria tibial posterior derecha. | 4. Arteria poplítea derecha.;4;--;NO;imagenes/ANATOMIA_ordenadas_por_temas_(hasta_2025)/6._Miembro_inferior/MIR_2018-19,_P2_p37_1.png;MEDIO
